case_id,source_case_id,stratum,prefix_depth,condition_id,question_policy,budget,questions_used,usage_mode,canonical_run_id,initial_predicted_domain,final_predicted_domain,initial_correct,final_correct,truth_retention,rescued_from_wrong,initial_entropy,final_entropy,mean_information_gain,mean_entropy_reduction_per_question,harmful_question_rate,question_trace
package-manifest__noisy,package-manifest,noisy,3,masked-adversarial,random,2,0,canonical-cnl,package-manifest__noisy_masked_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-manifest__noisy,package-manifest,noisy,3,masked-adversarial,random,3,0,canonical-cnl,package-manifest__noisy_masked_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,information-gain,0,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,information-gain,1,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,information-gain,2,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,information-gain,3,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,top-domain,0,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,top-domain,1,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,top-domain,2,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,top-domain,3,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,random,0,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,random,1,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,random,2,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,clean-gold,random,3,0,canonical-cnl,package-return__paraphrased_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,information-gain,0,0,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,information-gain,1,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,package,0,1,1,1,1.565,1,0.952,0.565,0,manuscript-review:no
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,information-gain,2,2,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,package,0,1,1,1,1.565,0,0.976,0.782,0,manuscript-review:no | package-dispatch:yes
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,information-gain,3,2,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,package,0,1,1,1,1.565,0,0.976,0.782,0,manuscript-review:no | package-dispatch:yes
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,top-domain,0,0,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,top-domain,1,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,top-domain,2,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,top-domain,3,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,random,0,0,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,random,1,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,package,0,1,1,1,1.565,1,0.952,0.565,0,manuscript-review:no
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,random,2,2,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,package,0,1,1,1,1.565,1.972,0.976,-0.204,0,manuscript-review:no | sample-temperature:no
package-return__paraphrased,package-return,paraphrased,2,masked-noisy,random,3,3,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,incident,0,0,1,0,1.565,0.955,0.829,0.203,0,manuscript-review:no | sample-temperature:no | incident-containment:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,information-gain,0,0,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,information-gain,1,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,information-gain,2,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,information-gain,3,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,top-domain,0,0,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,top-domain,1,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,top-domain,2,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,top-domain,3,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,random,0,0,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,random,1,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-revision:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,random,2,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-revision:yes
package-return__paraphrased,package-return,paraphrased,2,masked-adversarial,random,3,1,canonical-cnl,package-return__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-revision:yes
package-return__paraphrased,package-return,paraphrased,3,clean-gold,information-gain,0,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,information-gain,1,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,information-gain,2,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,information-gain,3,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,top-domain,0,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,top-domain,1,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,top-domain,2,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,top-domain,3,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,random,0,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,random,1,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,random,2,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,clean-gold,random,3,0,canonical-cnl,package-return__paraphrased_clean_p3_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,information-gain,0,0,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,information-gain,1,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,package,0,1,1,1,1.565,1,0.952,0.565,0,manuscript-review:no
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,information-gain,2,2,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,package,0,1,1,1,1.565,0,0.976,0.782,0,manuscript-review:no | package-dispatch:yes
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,information-gain,3,2,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,package,0,1,1,1,1.565,0,0.976,0.782,0,manuscript-review:no | package-dispatch:yes
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,top-domain,0,0,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,top-domain,1,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,top-domain,2,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,top-domain,3,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,random,0,0,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,random,1,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,package,0,1,1,1,1.565,1,0.952,0.565,0,manuscript-review:no
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,random,2,2,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,package,0,1,1,1,1.565,1.972,0.976,-0.204,0,manuscript-review:no | sample-assay:no
package-return__paraphrased,package-return,paraphrased,3,masked-noisy,random,3,3,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,package,0,1,1,1,1.565,0,0.984,0.522,0,manuscript-review:no | sample-assay:no | package-tracking:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,information-gain,0,0,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,information-gain,1,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,information-gain,2,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,information-gain,3,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,top-domain,0,0,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,top-domain,1,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,top-domain,2,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,top-domain,3,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,random,0,0,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,random,1,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-revision:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,random,2,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-revision:yes
package-return__paraphrased,package-return,paraphrased,3,masked-adversarial,random,3,1,canonical-cnl,package-return__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-revision:yes
package-return__noisy,package-return,noisy,2,clean-gold,information-gain,0,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,information-gain,1,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,information-gain,2,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,information-gain,3,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,top-domain,0,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,top-domain,1,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,top-domain,2,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,top-domain,3,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,random,0,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,random,1,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,random,2,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,clean-gold,random,3,0,canonical-cnl,package-return__noisy_clean_p2_rich,package,package,1,1,1,0,0,0,0,0,0,
package-return__noisy,package-return,noisy,2,masked-noisy,information-gain,0,0,canonical-cnl,package-return__noisy_masked_p2_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
package-return__noisy,package-return,noisy,2,masked-noisy,information-gain,1,1,canonical-cnl,package-return__noisy_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__noisy,package-return,noisy,2,masked-noisy,information-gain,2,1,canonical-cnl,package-return__noisy_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__noisy,package-return,noisy,2,masked-noisy,information-gain,3,1,canonical-cnl,package-return__noisy_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.952,1.565,1,manuscript-review:yes
package-return__noisy,package-return,noisy,2,masked-noisy,top-domain,0,0,canonical-cnl,package-return__noisy_masked_p2_rich,manuscript,manuscript,0,0,1,0,1.565,1.565,0,0,0,
